time,PSFC,u_10m,v_10m,t2m
2012-01-01 00:00:00,100417.296875,-2.0,0.10000000149011612,-0.2
2012-01-01 01:00:00,100417.296875,-2.0,0.10000000149011612,-0.2
2012-01-01 02:00:00,100417.296875,-2.0,0.10000000149011612,-0.2
2012-01-01 03:00:00,100417.296875,-2.0,0.10000000149011612,-0.2
2012-01-01 04:00:00,100417.296875,-2.0,0.10000000149011612,-0.2
2012-01-01 05:00:00,100417.296875,-2.0,0.10000000149011612,-0.2
2012-01-01 06:00:00,100766.6015625,-2.5,-0.8999999761581421,-0.7
2012-01-01 12:00:00,101126.5,-3.299999952316284,0.6000000238418579,-1.8
2012-01-01 18:00:00,101407.296875,-3.700000047683716,-0.4000000059604645,-2.2
2012-01-02 00:00:00,101717.0,-5.5,0.20000000298023224,-4.2
2012-01-02 06:00:00,101956.703125,-7.699999809265137,0.30000001192092896,-5.5
2012-01-02 12:00:00,102193.296875,-7.900000095367432,1.5,-6.7
2012-01-02 18:00:00,102314.0,-8.199999809265137,1.100000023841858,-8.0
2012-01-03 00:00:00,102292.3984375,-8.0,2.0,-9.0
2012-01-03 06:00:00,102037.1015625,-8.0,2.0,-11.5
2012-01-03 12:00:00,101710.5,-7.0,1.2999999523162842,-13.5
2012-01-03 18:00:00,101306.8984375,-6.800000190734863,1.2000000476837158,-13.6
2012-01-04 00:00:00,100911.703125,-5.699999809265137,0.5,-13.4
2012-01-04 06:00:00,100491.296875,-5.099999904632568,1.0,-12.6
2012-01-04 12:00:00,100059.8984375,-5.099999904632568,2.200000047683716,-9.9
2012-01-04 18:00:00,99569.5,-4.800000190734863,4.800000190734863,-7.5
2012-01-05 00:00:00,99132.296875,-3.700000047683716,7.199999809265137,-6.0
2012-01-05 06:00:00,98758.6015625,-5.400000095367432,7.099999904632568,-6.0
2012-01-05 12:00:00,98537.703125,-6.199999809265137,6.599999904632568,-5.8
2012-01-05 18:00:00,98525.203125,-6.0,5.0,-4.2
2012-01-06 00:00:00,98804.6015625,-1.5,5.0,-2.2
2012-01-06 06:00:00,99198.8984375,1.399999976158142,5.0,-1.2
2012-01-06 12:00:00,99598.6015625,2.0999999046325684,5.599999904632568,-0.1
2012-01-06 18:00:00,99875.203125,0.0,5.199999809265137,-0.5
2012-01-07 00:00:00,99928.796875,-2.4000000953674316,6.199999809265137,-0.5
2012-01-07 06:00:00,99797.0,-3.4000000953674316,6.400000095367432,-0.8
